,date,location,text
1499,2023-12-18T13:41:29.000Z,Itaewon,핸드포크 〰️
1500,2023-12-18T13:40:47.000Z,Itaewon,핸드포크。
1501,2023-12-18T13:32:18.000Z,Itaewon,나는최한나
1502,2023-12-18T13:13:48.000Z,Itaewon,黃色圍巾真可愛買對了💛🐥
1503,2023-12-18T13:10:28.000Z,Itaewon,逛街逛到累
1504,2023-12-18T13:06:37.000Z,Itaewon,너무 귀여운 초록색 꼬까신#저번 #주말 #토요일 #서울 #용산 #이태원 #레인리포트 #카페 #아디다스 #캠퍼스 #초록 #꼬까신 #산책 #오오티디 #ootd #선팔 #맞팔 #좋반 #소통
1505,2023-12-18T12:57:04.000Z,Itaewon,깔끔한 겨울 네일🌻💅#겨울네일#짧은손톱네일#단정한네일#여성스러운네일#겨울네일아트#이쁜네일아트#한남동네일#이태원네일#유지력좋은샵#예약제네일#화이트네일
1506,2023-12-18T12:31:21.000Z,,OPIUM TATTOO자녀가 그린 그림을 재해석해서 진행된 타투 작품 ...#tattoo #tattoos #finearttattoo #낙서타투 #doodletattoo #서울타투샵 #이태원타투샵 #이태원타투 #홍대타투
1507,2023-12-18T12:20:05.000Z,Itaewon,벽등
1508,2023-12-18T12:19:45.000Z,Itaewon,to check out some great stores in hongdae today. loving this trip so far.
1509,2023-12-18T12:10:33.000Z,Itaewon,"기여운 내친구들이랑 미리크리스맛쓰,,,💚❤️🎅🏻"
1510,2023-12-18T12:07:04.000Z,Itaewon,wine night 😚
1511,2023-12-18T11:54:55.000Z,Itaewon,좋은 센스였다....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #장윤정 #산후조리원 #여신 #여자 #센스
1512,2023-12-18T11:16:34.000Z,Itaewon,고래와 바다🐳..#라인타투 #미니타투 #고래타투 #파도타투
1513,2023-12-18T11:12:11.000Z,Itaewon,기버터스테이크리스마스🥩
1514,2023-12-18T11:08:13.000Z,Itaewon,나도 찍었다 돈룩업
1515,2023-12-18T10:55:15.000Z,Itaewon,"돌아온 팜유 세미나 🥂박나래, 전현무 님을 위해 배우 이장우 님께서 직접 제작 의뢰 주셨습니다! 정말 좋아하는 분인데 실제로 뵙고 인사 나누니 몸 둘 바를 몰랐네요. 덕분에 한 해를 잘 마무리할 수 있는 힘이 생겼습니다. 감사합니다 🙏"
1516,2023-12-18T10:45:49.000Z,Itaewon,Paper night
1517,2023-12-18T10:44:12.000Z,Itaewon,
1518,2023-12-18T10:37:44.000Z,Itaewon,..............#먹을텐데#벨지안디저트바#이태원
1519,2023-12-18T10:10:49.000Z,Itaewon,➡️💕
1520,2023-12-18T10:05:44.000Z,Itaewon,컬러와 흑백사이에서 #흑백사진 #컬러사진 #사진작업 #작업사진 #사진판매 #사진구매
1521,2023-12-18T10:01:17.000Z,,"요즘 이태원피플은 여기서 모인다는, 실시간 가장 “핫한 라운지바“ #더맨션 해밀턴 호텔 바로 뒤에 위치한 이 곳은 부띠끄 라운지의 정수를 보여줬어요🔥파티 분위기에 샴페인 ‘뻥‘ 소리와 함께 시작된 불금..음악 선곡 덕분에 느므 신나써여.. 내적댄스 갈겨~~🕺🕺🌃 화려한 조명과 음악 속에서 알딸딸해지는 기분,이런게 바로 소확행 아니, 대확행이죠! 다음에는 종맛이라는 햄버거와 플래터를 먹어봐야겠어요ㅎㅎ📸 인생샷 건지러 ’더 맨션‘에 꼭 한번 가보세요!!프사로 그냥 딱이에요!@themansion_itaewon 주소: 서울 용산구 이태원로 179 헤밀턴 2층영업시간: 평일 16:30~02:00 / 주말 16:30~04:30식사 고객분들을 위한 2시간 무료 주차와, 네이버 알림받기시 와인 한 잔 무료 혜택도 잊지 마세요! #이태원라운지바 #이태원 #이태원술집 #이태원맛집"
1522,2023-12-18T09:57:03.000Z,Itaewon,암탉이 울면 망해?....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #암탉 #국어 #선생님 #남편 #아내
1523,2023-12-18T09:22:36.000Z,Itaewon,"Make-it 모임의 방향성""미용으로 시작하여 다양한 사업구조를 경험 및 습득하는 모임으로서 더 나아가 경제적 자유를 이룬다."".메이크잇 경영모임과 함께 앞으로 미용사업을 기반으로 다양한 사업을 같이 고민하고 공부하고 배우고 공유하며 협업하는 공간입니다!미용경영도 물론 같이 고민하고요 부동산, 경매, 주식, 법인사업 그리고 미용외 다른 사업카테고리까지 한계를 정해두지않고 공부합니다~미용인이 미용만 잘하면 되지~ 라는 말도 맞습니다.다만, 시대의 흐름이 이렇게나 빨라진 시대에 한가지만 몰입하기엔 쉽지않은 시대가 되었고요.미용사업을 통해 다양한 사업을 배우고 경영을 공부하여 경험을 통해 경제적자유를 목표로 합니다.결국 리더가 경제적 자유에 다다랐을때 나와함께하는 살롱의 구성원들에게 더 다양한 기회와 서포트가 가능하고그로인해 미용계 선순환 구조를 만들고 자영업(미용실) > 사업 > 기업으로의 구조를 만들수있다고 봅니다. 다같이 고민하고 실행하고 겪다보면 남들보다는 빠르게 목표에 다다르지않을까 생각합니다!!함께하실 미용경영자분들은 DM 주세요!!!.** 모임인원 TO가 정해져있기때문에 모든분들과 함께할수없을수도있습니다. 이점 양해부탁드리며 점점 모임이 커져가는데 있어서 조심히 접근하고자 하는 방향이니 이해바랍니다!!또한, 다양한 시도와 도전을 한다는 점에서 긍정적으로 바라봐주시면 너무 감사하겠습니다!!!."
1524,2023-12-18T09:17:16.000Z,,"며칠 전, 수줍게 카톡을 두드린 로지 작가님.“하경님~마음은 있는데 용기가 안나서,,, 봉사하고 싶은데 어떻게 참여하나요?”약속한 오늘,너무 긴장돼어 새벽 4시에 잠이 깨셨다는 기여운 로지님.혹여나 늦을까 바로 이태원으로 넘어와 홀로 아침 집필을 하며 날 기다리셨단다.요즘 하나 둘, 자청하여 봉사에 참여하시는 나의 순수무결 작가님들 덕분에난 용역센터 팀장이 된 기분!! 에헴!어릴 때 공장에 다닐 때도, 전단지 알바 할 때도 친구들 주렁주렁 달고 가서 매번 사장님들에게 귀염받았었는데. ㅎㅎㅎ 하필, 혹한의 날씨에 물걸레질에도 바닥이 얼어붙어 평소보다 많은 일을 하지는 못했지만.오늘도 세상에 찌든 때를 씻고 간다.멀리 일산에서 찬 바람 맞으며 넘어온 로지 작가님께이태원의 명소 108계단 엘베도 시승시켜주고!쿠키&커피도 챱챱아옹~ 나;;;; 잇몸 드러내며 웃었는데 이에 시커먼 초콜릿 안 꼈었나 모르겠다. *^^*#봉사일기#이태원해방촌#봉사는즐거워#노룽지작가님과이태원봉사체험#이태원골목"
1525,2023-12-18T08:54:00.000Z,Itaewon,드레스 코드 K-pop 아이돌 넘 재미있었다 >_<💛 @siwan_xia 생일 너무 축하해 🎂💖 인생 넘 웃교!!!!덕분에 땅콩 캬라멜 데뷔까지 🥜
1526,2023-12-18T08:46:40.000Z,Itaewon,헉!!! 이렇게까지?....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #파스타 #보노보노 #봉골레파스타 #조개 #수달
1527,2023-12-18T08:18:00.000Z,Itaewon,#캐슬롱..항산 최고의 액상으로 언급되는#파이폰즈..#freeshipping 액상 1병 이상 #택배 #무료배송3만원 이상 매장 주변지역 #퀵무료배송..본점  @vape247_kr홍대  @vape247_hd이태원  @vape247_itw연신내 @vape247_ysn불광 @vape247_bg_auto ..#전자담배 #전자담배액상 #일회용전자담배 #엘프바 #하카 #에어포켓 #disposablevape #퀵배송 #당일배송 #베이프247
1528,2023-12-18T08:16:51.000Z,Itaewon,#배송서비스..#freeshipping 액상 1병 이상 #택배 #무료배송3만원 이상 매장 주변지역 #퀵무료배송..본점  @vape247_kr홍대  @vape247_hd이태원  @vape247_itw연신내 @vape247_ysn불광 @vape247_bg_auto ..#전자담배 #전자담배액상 #일회용전자담배 #엘프바 #하카 #에어포켓 #disposablevape #퀵배송 #당일배송 #베이프247
1529,2023-12-18T08:15:03.000Z,Itaewon,#vct..#최애 #액상..#freeshipping 액상 1병 이상 #택배 #무료배송3만원 이상 매장 주변지역 #퀵무료배송..본점  @vape247_kr홍대  @vape247_hd이태원  @vape247_itw연신내 @vape247_ysn불광 @vape247_bg_auto ..#전자담배 #전자담배액상 #일회용전자담배 #엘프바 #하카 #에어포켓 #disposablevape #퀵배송 #당일배송 #베이프247
1530,2023-12-18T07:48:26.000Z,Itaewon,예쁘기만한게아니고 맛도 졸맛탱👍🏻👍🏻그냥 부드러운 생크림 케이크여서 딱 내입맛또 먹고싶다...바로 1층 큐리도 갈려고했는데딱 브레이크타임에 걸려버렸네 아쉽..🥲#해피퍼피하우스#용산카페
1531,2023-12-18T07:24:33.000Z,Itaewon,이상한 애랑🥂✨ (영상 숨어있음)#패페랑무신사랑해 @fastpapermag x @musinsa.official
1532,2023-12-18T07:05:09.000Z,Itaewon,"바로 여기!☀️🅴🆅🅴🅽🆃 🅸🅽🅵🅾 (67)🄷🄴🅈🄸🅃🄰🄴🅆🄾🄽 & 현대카드 다이브 (HYUNDAI CARD DIVE)현대카드 스토리지는 2024년 2월 4일까지컨템포러리 아트의 영역을 확장시킨1960-1970년대 미디어 & 퍼포먼스 아트가운데 미술사적으로 의미 있는 작품과🎨기록물을 선보이는 the Shape of Time:Moving Images of the 1960s-1970s를개최합니다.🎈이번 전시에서는 미디어 작품 및 퍼포먼스 기록물 중현대 미디어 아트의 원형으로 여겨지거나,당대 사회·문화적 배경을 반영한 🖼️과감하고 실험적인 작품들이 포함되어 있습니다.📍전시 기간: ~2024년 2월 4일(일)📍전시 장소: 현대카드 스토리지📍관람 시간: 낮 12시~오후 9시(화~토요일), 낮 12시~오후 6시(일요일‧공휴일)📍관람료: 무료📍예약: 현대카드 DIVE 앱📍유의 사항: 행사 당일 주차 및 발레파킹 서비스가 제공되지 않으니 인근 공영 주차장을 이용하기 바랍니다.☀️헤이, 이태원 채널은이태원 내 문화와 경험을 즐길 수 있는행사&이벤트를 알리는 소통 창구에 역할을 합니다.⠀♥ 이태원에서 진행하는 행사&이벤트를 알려줘요! 우린 이태원♥ 이태원 상점을 알려주세요! 이게 바로 이태원@hyundaicard_dive @heyitaewon"
1533,2023-12-18T07:04:20.000Z,,매일 업데이트!! (✌ﾟ∀ﾟ)☞ @sa_ni_83#재미 있으면 #친구 소환!!#선팔 #좋아요 는 ❤이에요 (˵ ͡~ ͜ʖ ͡°˵)ﾉ➡ @sa_ni_83- 문제시 삭제할께요 -
1534,2023-12-18T06:34:49.000Z,Itaewon,주말브런치 성공🐾🎄
1535,2023-12-18T06:09:11.000Z,Itaewon,나의 갓벽한 나날들✨
1536,2023-12-18T05:58:44.000Z,Itaewon,이태원역 지하철 바닥에서 주운 네입클로버~~ 기분좋네~~ㅎㅎ#이태원역
1537,2023-12-18T05:29:59.000Z,,"#캐시미어목도리 12,000원. 메리크리스마스🤣#남여공용 #커플목도리 #트윈룩#목도리매는법 #목도리코디추천 #목도리코디 #겨울코디 #겨울맛집 #성수맛집 #겨울데이트 #겨울패션 #겨울 #겨울감성 #겨울코디추천 #셀럽시스터즈 #캐시미어 #캐시미어머플러"
1538,2023-12-18T05:06:11.000Z,Itaewon,这家コーヒーバー超级推荐…………
1539,2023-12-18T04:42:12.000Z,Itaewon,Merry Christmas with you 🙏✨️
1540,2023-12-18T04:34:31.000Z,Itaewon,"이태원 @3hoshop 삼호샵 @daniel_shin___  다니엘신 직가님 전시🙌🙌🙌🙌예전부터 호시탐탐 눈여겨보고 있던 다니엘신 작가님 전시를 드디어 소개합니다~!!작품을 보자마자 톡톡 튀는 생동감이 느껴지는 게 역시 젊은 신진작가 작품이 주는 힘이구나~ 하는 기분이었습니다! 👍🏻이번 전시는 기존 작품과 다르게 레진으로 만든 작품이 돋보이는 전시였습니다~ 슈퍼마리오 닌텐도 월드에 들어온 느낌이었어요! 😆갤러리의 느낌이 예전과는 확 달라져 보이더라구요~!🥰다니엘신 작가님은 삶과 감정에 대해 선으로 이야기하고 싶다고 하시는데요~선과 하트 그리고 👀 눈 시그니처들이 다채로운 색상들과 어우러져서 행복감과 생동감이 따뜻하게 느껴지는 작품들 인것 같습니다💛8번째 사진의 작품은 엘리멘탈이라는 작품인데, 작가님이 엘리멘탈 영화를 보시고 티켓에 드로잉을 하신건데, 엘리멘탈을 울면서 본 1인이라 (웨이드 죽는줄알고) 왠지모를 내적 공감이...👉🏻👈🏻크리스마스 연말 시즌맞아 이태원 나들이들 많이 가실것 같은데, 이태원 삼호샵 전시구경 추천드려여 >.<❣️#전시회추천 #이태원전시 #이태원데이트 #서울전시회 #다니엘신작가 #삼호샵 #크리스마스데이트코스 #artworks"
1541,2023-12-18T03:59:51.000Z,Itaewon,23.12.17 일요일은 앞으로 집에서 쉬겠습니다
1542,2023-12-18T03:24:12.000Z,Itaewon,🖤🔦
1543,2023-12-18T02:00:02.000Z,Itaewon,아니 이게 누구야....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #유튜버 #몽자 #강쥐 #산책 #수줍음
1544,2023-12-18T01:47:13.000Z,Itaewon,Who wore it best? 🎅🏻🧑🏻‍🎄🤶🏻
1545,2023-12-18T01:15:10.000Z,Itaewon,해효^^ 의성생파^^ #원더보이즈필름
1546,2023-12-18T01:13:29.000Z,Itaewon,강산에형^^ 의성생파^^ #원더보이즈필름
1547,2023-12-18T01:11:33.000Z,Itaewon,의성생파^^ #원더보이즈필름
1548,2023-12-18T01:10:15.000Z,Itaewon,"#milkyway #은하수연장 #✨ 눈매 앞쪽은 눈동자가 별처럼 반짝이게 보일 수 있도록 눈이 더 커보이게 연출하였으며, 끝쪽으로 갈수록 자연스럽게 눈매가 길어보이게 마무리 되는 연장을 통해 은하수를 연상하게 만드는 밀키웨이 디자인 입니다🌌✨"
1549,2023-12-18T01:04:49.000Z,Itaewon,D-7 😶‍🌫️
1550,2023-12-18T00:11:50.000Z,Itaewon,와 진짜 대박....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #여자 #고등학교 #난리났네난리났어 #서문여고 #은광여고
1551,2023-12-17T22:29:28.000Z,Itaewon,"Если говорить об Итэвоне, это место я предпочитала больше всего. Он казался каким-то близким по духу. Сочетал несочетаемое. В одной части - центр современного искусства и ночной жизни, в другой - узкий с крутыми подъёмами и маленькими задрипанными домами район.....#35mmfilm #35mm #kodakfilm #contaxaria #contax #korea #seoul"
1552,2023-12-17T22:09:57.000Z,Itaewon,"시즌메뉴 ‘리얼생딸기라떼’가 돌아왔습니다!🍓직접 만든 딸기청으로, 생딸기가 왕창 들어간 만큼 더 맛있는 딸기라떼 드시러 방문하세요 :)"
1553,2023-12-17T21:53:57.000Z,Itaewon,#인스타그램 (#instagram)은 왜 만들어 졌을까?🧐#알고리즘 이 궁금해🥹100년 만에 올려보는 게시물
1554,2023-12-17T21:51:00.000Z,Itaewon,"✨ 𝙽𝚊𝚒𝚕𝚘𝚗𝚗𝚎 ✨초록초록 🎄ෆ̈ 𝙴𝚟𝚎𝚗𝚝 ෆ̈╰ 첫방문 5,000원 할인(케어,제거만 제외)╰ 열손연장 88,000원 ෆ̈ 문의 및 예약 ෆ̈╰ 𝚃𝚎𝚕. 𝟶𝟷𝟶 𝟾𝟸𝟻𝟶 𝟼𝟿𝟹𝟶╰ 𝚔𝚊𝚔𝚊𝚘. 𝚗𝚊𝚒𝚕𝚘𝚗𝚗𝚎 / 𝙿𝚛𝚘𝚏𝚒𝚕𝚎 𝚕𝚒𝚗𝚔#이달의아트 #젤네일 #젤패디 #네일 #네일아트 #네일샵 #네일추천 #웨딩네일 #가을네일 #12월아트 #크리스마스아트 #크리스마스네일"
1555,2023-12-17T18:36:14.000Z,Itaewon,사랑스런 내 쭈둥이 공개😽🫶🏻..그리고 다신 없을 ㅇㅌㅇ^^
1556,2023-12-17T17:37:48.000Z,Itaewon,베리 콜드.
1557,2023-12-17T17:25:34.000Z,Itaewon,"#정든집 가보시라~ #정든우대갈비 55000#정든돼지갈비 18000#통돼지김치찌개 17000#폭탄계란짐 3000#소주 5000#공기밥 1000짚불 초벌에 먹기좋게 구워주는 갈비 편하게 먹기 좋고 김치찌개가 예술이다 단점은 웨이팅...두번 다녀왔는데 맛있어서 지인소개가능한 집 한번 정도는 가보시라~------------------☎️0507-1396-7971📍서울시 용산구 이태원로19길 13 1층 정든집📍서울시 용산구 이태원동 118-64🚃6호선 이태원역 1번출구 223m 🕦16:00 ~ 23:30🕚23:00 라스트오더토요일만 🕝16:00 ~ 02:30🕑02:00 라스트오더💡단체 이용 가능, 포장, 배달, 예약, 무선인터넷,반려동물 동반, 남/녀 화장실 구분#삭이_이태원#이태원갈비집 #이태원우대갈비 #이태원모임장소추천 #이태원회식추천 #이태원고기맛집 #이태원술집추천"
1558,2023-12-17T17:06:46.000Z,,#정든집 #우대갈비 #돼지갈비 #김치찌개#계란찜가보시라 😍
1559,2023-12-17T16:58:30.000Z,Itaewon,미리 메리 크리스마스🎄내 텀블러 색이랑 찰떡 ㅎㅎ요즘엔 이런 쨍한 색이 너무 이쁘더라💚이쁜색 ᴘɪᴄᴋ 해주셔서 감사해용 —̳͟͞͞♥
1560,2023-12-17T16:15:54.000Z,Itaewon,"Why were you born is a brand established by designers Yoon Denny and park jinho in Seoul, South Korea in 2023. American skateboard culture and hippie culture We present a collection that combines Japanese culture. Inspired by American skateboard culture, it boasts timeless vintage design and outstanding durability."
1561,2023-12-17T15:28:42.000Z,Itaewon,No es que no sepan dar su 100 es que con nosotros solo les sale dar el 20
1562,2023-12-17T14:51:07.000Z,Itaewon,🔜🆒한 연말그녀와 함께라면 마음만은 따뜻해요..🥨☕️🍹
1563,2023-12-17T14:47:27.000Z,,"""그래 네가 오늘하루 아무런 일도없듯나 역시 오늘 하루도 고통으로 살어그런데 사람들이 나를 보며 말해 그러다 죽겠다고 이젠 좀 잊으라고""#쿨제이 #수취인불명 #y2k #길은지 #프리스타일 #늑대의유혹"
1564,2023-12-17T14:40:34.000Z,Itaewon,🥳🤩🥳
1565,2023-12-17T14:32:07.000Z,Itaewon,"""누나다음에 다시태어난다면 우리누나는 하지마라 아주아주 못생겨도 좋으니까 우리누나만 하지마라""#늑대의유혹 #반윤희 #y2k"
1566,2023-12-17T13:55:54.000Z,Itaewon,03.23
1567,2023-12-17T13:54:59.000Z,Itaewon,Don’t lxxk up and fxxk it up.
1568,2023-12-17T13:39:03.000Z,Itaewon,"서울만 오면 항상 미국식 피자나 타코를 찾는 남편 따라 이번에도 이태원으로 출동. 매섭게 몰아치는 칼바람에 나와 꼬맹이는 정신을 못차리겠지만, 도시 속에 있으니 연말의 기분은 느낄 수 있어서 좋구"
1569,2023-12-17T13:25:58.000Z,Itaewon,사랑하는 사람들과 꽉 채웠던 주말 요약
1570,2023-12-17T13:07:04.000Z,,프로필 링크에 구매처 있어요 ....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #텀블러 #텀블러추천 #텀블러사용 #텀블러정보 #스탠리텀블러
1571,2023-12-17T12:54:59.000Z,Itaewon,I miss my perm🥲
1572,2023-12-17T12:54:24.000Z,Itaewon,머리 묶은게 나아? 푼 게 나아?
1573,2023-12-17T12:48:40.000Z,Itaewon,은은하게 작업해드렸습니다🥰..#라인타투 #미니타투 #꽃타투 #옆구리타투
1574,2023-12-17T12:44:00.000Z,Itaewon,2023 12월도 👋 🥶
1575,2023-12-17T12:24:17.000Z,Itaewon,추운 날씨에도 따뜻한 연말 나기
1576,2023-12-17T12:02:16.000Z,Itaewon,
1577,2023-12-17T12:01:48.000Z,Itaewon,엄청난 형수집가....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #형 #수집 #이강인 #슛돌이 #국가대표
1578,2023-12-17T11:55:04.000Z,Itaewon,이 것만 피고 날라차기 들어간다#y2k
1579,2023-12-17T11:53:10.000Z,Itaewon,읏츄!
1580,2023-12-17T11:45:47.000Z,Itaewon,영하 10도에서 살아남기
1581,2023-12-17T11:45:18.000Z,Itaewon,LA 코리아타운 스타일 #la갈비 #순두부 #쌀국수 @koreatown.plaza #la갈비맛집 @chipsitaewon @coolevge @gambopark
1582,2023-12-17T11:34:47.000Z,Itaewon,OPIUM TATTOOTATTOOIST 최유능@choi_yooneung_tt ....#blackandgreytattoos #traditionaltattoos #koreatattoo #타투이스트 #서울타투 #서울타투샵 #이태원타투 #이태원타투샵
1583,2023-12-17T11:31:19.000Z,Itaewon,아 진짜 사진 안찍는다니까
1584,2023-12-17T11:26:56.000Z,Itaewon,-New Arrival Today ! 🇺🇸70‘s Down by Schott Down Parka Old Lee Riders Corduroy Jacket 90's Polo By RL Corduroy Pants 70's Johnson Woolen Mills Hunting Jacket 90's Blizzard Pruf Canvas Work Jacket Arcteryx Konseal FL2 GTX 90's Carhartt Canvas Pants - Lined Old Adidas Track Pants Old Reebok Track Pants Old Nike Track Pants -#앳더프론트 #아메리칸캐주얼 #이태원빈티지 #이태원빈티지샵
1585,2023-12-17T11:21:14.000Z,Itaewon,부담시려~...
1586,2023-12-17T11:14:50.000Z,Itaewon,내생일 아니지만 내가 더 신남🥳........#이태원맛집 #용산맛집 #한남동맛집 #기러기둥지용산 #기러기둥지 #연말파티 #크리스마스 #연말 #클쓰
1587,2023-12-17T11:04:35.000Z,Itaewon,연말분위기 낭낭한 #광고  뉴요커가 사랑한 프랑스 와인이자 미국 판매 No.1 스파클링!  @veuveduvernay #뵈브드베르네 🥂#이태원핫플 하이브에서 뵈브 드 베르네 한정판 마셔봤어요! 프랑스 감성이 녹아있는 뵈브 드 베르네 리미티드 에디션으로 레스토랑 전용 라인이더라구요✨ 호불호없이 즐길 수 있는 비건 스파클링 와인인데다 가성비도 좋아서 다가오는 크리스마스시즌 함께 할 와인으로 제격일 것 같네요🎉#스파클링와인 #스파클링와인추천 #프랑스와인 #파티와인 #연말파티#연말파티장소 #크리스마스파티#이태원 #이태원하이브 #와인추천#itaewon #wine #christmasparty
1588,2023-12-17T10:45:25.000Z,,"매섭게 추운 날씨에도 직접 사랑을 실천해 주신 소중한 분들. 고맙습니다.연말 일정 때문에 직접 참석 못하셔도 마음으로 같이해 주시고, 따뜻함 모아 주신 모든 분들 정말 감사드려요.늘 덕분에 숨쉬고 덕분에 웃고 덕분에 힘을 냅니다.사랑해요 두쉐어 모든 분들❤️"
1589,2023-12-17T10:37:32.000Z,Itaewon,#oysters @oysterbaywines #sauvignonblanc 오늘 시골에서 올라온 토종굴과 오이스터베이 쇼블#환상의궁합
1590,2023-12-17T10:35:59.000Z,Itaewon,TGIF💛🐥Last Friday Night @fastpapermag노랭이들 천국 패스트페이퍼 런칭 행사! 노래도 좋았고 술도 많았고 노티드도 있었고 공간도 넓어서 좋았다!! 명함 자랑하는 재필이는 덤. ㅋㅋㅋ 축하해🫶🏻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#패스트페이퍼 #fastpaper #무신사 #musinsa #패페랑무신사랑해
1591,2023-12-17T10:19:21.000Z,Itaewon,박새로이태양다일
1592,2023-12-17T10:19:05.000Z,Itaewon,제발 입 좀....#선팔하면맞팔 #맞팔해요 #맞팔 #맞팔환영 #좋테 #좋튀 #좋아요꾹꾹 #좋아요그램 #좋반 #좋아요 #좋아요반사 #쨈톡 #서울역 #숙대입구 #여의도 #일산 #구로 #연예 #연예인 #유머집합소 #유머짤 #꼭꼭쨈 #유머페이지 #유머갤러리 #유머 #입 #조합 #열어 #닫아 #ㅋㅋㅋ
1593,2023-12-17T10:19:00.000Z,Itaewon,a december
1594,2023-12-17T10:17:03.000Z,,"다이소템으로 가성비 파티룸 만들기🎊투룸으로 이사 온 후, 집 약속이 많아졌어요.연말이라 파티 분위기도 낼 겸,풍선과 가랜드로 급 꾸며보았습니다 ✨2,500원으로 이 정도면 가성비 짱이죠?!벌써 한 달 내내 재활용 중이랍니다 ㅎㅎ특히 원룸이라 트리 같은 공간 차지 어려우신 분들은벽에 거는 가랜드나 풍선 추천드려요 ❤️#이번에도 #당연히 #내돈내산 이 정도면 명예 다이소마케터 ..(?)이사 올 동네 정할 때, 다이소 위치 고려한 건 안 비밀😉다이소몰 앱도 런칭 됐던데!!! 동네에 없는 분들은 배송 서비스로 이용해도 좋을 거 같아요🥹🥹-------🐭 지방러의 서울살이 꿀팁🐭 자취방 구할 때, 꼭 알아야할 정보🐭 자취 레시피 & 자취 꿀텝⤵⤵@sea_yoon_again@sea_yoon_again@sea_yoon_again#자취방구하기 #자취꿀팁 #다이소 #다이소꿀템 #다이소추천템 #다이소득템 #자취생으로살아남기 #서울살이 #서울독립 #자취방 #자취집 #월세 #전세 #전세대출 #직장인"
1595,2023-12-17T10:15:11.000Z,Itaewon,#traditionalship #shiptattoo
1596,2023-12-17T10:13:29.000Z,Itaewon,날씨 이거 아니자나여🥶 녜?!
1597,2023-12-17T09:54:13.000Z,Itaewon,극T와 극F가 공존하는 듯한 섬세하고 쿨한 작품들이두개층을 가득 메우고 있는 다채로운 전시 한 작품 한 작품 오랜 시간 머물러서 보고 생각하고각자의 삶에 영감을 받을 수 있는 전시. 기간이 얼마 남지 않았으니 연말에 좋은 시간 보내러 가보세요@sangjonja @dj_milkthistle #지구차원 #우주적작가 #장종완@foundryseoul #파운드리서울#이태원전시 #회화 #초현실회화 #Dec2023
1598,2023-12-17T09:37:30.000Z,Itaewon,인피니티🍀..#라인타투 #미니타투 #꽃타투 #나비타투
1599,2023-12-17T09:31:17.000Z,Itaewon,🎄
1600,2023-12-17T09:29:46.000Z,Itaewon,목도리 돌돌🧣
1601,2023-12-17T09:28:03.000Z,Itaewon,이태원에서 진행된 @pdf_seoul 의 홀리데이 마켓을 다녀왔습니다. 셀러분들 한 분 한 분 다들 너무 멋지고 훌륭했어요. @houndpot @bg_bffs_official @sisi.seoul #이지갭 #이지갭발렌시아가 #발렌시아가 #나이키 #nike #jordan1 #스캇조던#아더에러 #산산기어 #댕댕이
1602,2023-12-17T09:27:20.000Z,Itaewon,🎀
